id,last_scraped,days,host_since,country,room_type,bathrooms,bedrooms,price,number_of_reviews,review_scores_cleanliness,review_scores_location,review_scores_value,instant_bookable,Sydney
13891173,42830,978,41852,Australia,Private room,1,1,60,2,10,10,10,f,1
16445591,42830,320,42510,Australia,Entire home/apt,1,2,260,0,,,,f,1
17625162,42830,28,42802,Australia,Entire home/apt,1,2,225,1,10,10,10,f,1
15134761,42830,1697,41133,Australia,Private room,2,1,8800,0,,,,f,1
223221,42830,2030,40800,Australia,Private room,1,1,95,118,10,10,9,f,1
12611443,42830,348,42482,Australia,Entire home/apt,1,3,399,0,,,,f,1
1175900,42830,1419,41411,Australia,Entire home/apt,1,1,130,17,9,9,9,f,1
17756503,42830,1036,41794,Australia,Shared room,1,1,32,0,,,,f,1
16444502,42830,1603,41227,Australia,Private room,1,1,62,6,9,9,8,f,1
6351454,42830,2410,40420,Australia,Private room,2,1,51,0,,,,f,1
1370654,42830,1364,41466,Australia,Entire home/apt,1,1,160,1,10,10,10,f,1
16443871,42830,106,42724,Australia,Entire home/apt,1,2,180,2,2,10,6,f,1
17033148,42830,63,42767,Australia,Entire home/apt,2,3,700,0,,,,t,1
2009012,42830,1223,41607,Australia,Private room,2.5,1,135,5,9,10,10,f,1
8973146,42830,535,42295,Australia,Entire home/apt,1.5,2,480,1,10,6,8,f,1
16246089,42829,120,42709,Australia,Entire home/apt,1,3,250,1,8,6,8,f,1
9490637,42829,505,42324,Australia,Entire home/apt,1,1,150,1,8,10,6,f,1
15328394,42829,1685,41144,Australia,Entire home/apt,5.5,4,1200,0,,,,f,1
9203333,42830,1078,41752,Australia,Entire home/apt,1,1,169,8,9,10,9,f,1
16164798,42830,1157,41673,Australia,Entire home/apt,3.5,3,1205,0,,,,f,1
6742940,42829,694,42135,Australia,Entire home/apt,1.5,3,346,17,10,10,10,f,1
9780018,42829,488,42341,Australia,Entire home/apt,1,1,145,2,9,10,9,f,1
16507663,42829,2188,40641,Australia,Private room,1,1,95,3,10,9,10,f,1
9479766,42830,1527,41303,Australia,Entire home/apt,2,2,501,0,,,,f,1
4186050,42829,1492,41337,Australia,Entire home/apt,6,5,1401,18,10,10,10,f,1
16245426,42829,1156,41673,Australia,Entire home/apt,2,3,1080,0,,,,f,1
13066790,42829,1364,41465,Australia,Entire home/apt,4,5,1000,2,10,10,8,f,1
15523240,42829,1062,41767,Australia,Entire home/apt,1,1,150,0,,,,f,1
4776066,42829,2001,40828,Australia,Private room,1.5,1,70,4,8,9,8,f,1
16506921,42829,573,42256,Australia,Entire home/apt,2.5,4,750,1,10,10,10,f,1
16898275,42829,131,42698,Australia,Private room,1,1,110,6,9,10,9,f,1
12931790,42829,582,42247,Australia,Entire home/apt,1,0,95,3,9,10,10,f,1
1823379,42829,1518,41311,Australia,Entire home/apt,2.5,4,850,0,,,,f,1
2445946,42829,1136,41693,Australia,Entire home/apt,2,4,1150,2,10,10,10,f,1
11719218,42829,525,42304,Australia,Private room,2.5,1,60,3,7,7,6,f,1
14864952,42829,1364,41465,Australia,Entire home/apt,4.5,4,1248,0,,,,f,1
10060075,42829,2026,40803,Australia,Entire home/apt,1,3,250,0,,,,t,1
16491251,42829,776,42053,Australia,Private room,1,1,100,1,10,10,10,f,1
17348671,42829,903,41926,Australia,Private room,1,1,70,1,10,8,10,f,1
17944894,42829,1200,41629,Australia,Private room,1,1,70,0,,,,f,1
13226011,42829,1364,41465,Australia,Entire home/apt,3,3,1000,0,,,,f,1
1626103,42829,2203,40626,Australia,Entire home/apt,1,0,95,5,9,9,10,f,1
5230581,42829,793,42036,Australia,Entire home/apt,1,0,100,2,10,9,9,f,1
15749053,42829,270,42559,Australia,Entire home/apt,1.5,2,200,2,10,10,10,f,1
10211151,42829,598,42231,Australia,Entire home/apt,1,2,150,1,10,10,8,f,1
5459642,42829,1383,41446,Australia,Private room,1,1,169,12,10,10,10,f,1
9883287,42829,959,41870,Australia,Private room,1,1,80,7,10,10,10,f,1
17485436,42829,843,41986,Australia,Entire home/apt,1,2,179,0,,,,f,1
13192792,42829,1749,41080,Australia,Private room,1,1,145,17,10,10,10,f,1
4640056,42829,1252,41577,Australia,Entire home/apt,1,2,310,31,10,10,9,f,1
15944827,42829,2004,40825,Australia,Entire home/apt,1,1,125,12,10,10,10,f,1
15649633,42829,679,42150,Australia,Private room,1,1,130,0,,,,f,1
16469382,42829,1785,41044,Australia,Private room,1,1,80,6,9,8,8,f,1
16338297,42829,1585,41244,Australia,Entire home/apt,1,2,244,2,10,10,8,t,1
3032291,42829,1090,41739,Australia,Entire home/apt,1,2,166,2,5,10,7,f,1
7390285,42829,1454,41375,Australia,Entire home/apt,2,3,240,4,,,,f,1
16588977,42829,1055,41774,Australia,Private room,1,1,70,4,9,10,10,f,1
10144746,42829,468,42361,Australia,Entire home/apt,1,1,650,0,,,,f,1
16368534,42829,1156,41673,Australia,Entire home/apt,1,2,371,1,10,10,10,f,1
2749926,42829,1353,41476,Australia,Entire home/apt,1,0,125,33,10,10,9,f,1
15680268,42829,602,42227,Australia,Entire home/apt,3.5,4,1500,0,,,,f,1
15778310,42829,1856,40973,Australia,Private room,1,1,110,4,10,10,9,f,1
4113023,42829,1157,41672,Australia,Entire home/apt,1.5,3,1249,0,,,,f,1
1231445,42829,1470,41359,Australia,Private room,2,1,191,0,,,,f,1
8571377,42829,1531,41298,Australia,Entire home/apt,1,2,219,47,9,10,9,f,1
8636906,42829,848,41981,Australia,Entire home/apt,1,2,135,3,9,10,9,f,1
3721635,42829,981,41848,Australia,Entire home/apt,4.5,5,1000,0,,,,f,1
16042354,42829,324,42505,Australia,Entire home/apt,1,1,100,18,10,10,10,f,1
17385805,42829,2234,40595,Australia,Private room,1,1,100,0,,,,f,1
4639027,42829,879,41950,Australia,Private room,2,1,80,1,6,10,10,f,1
3721456,42829,2280,40549,Australia,Private room,1,1,75,9,10,10,10,f,1
17320138,42829,328,42501,Australia,Private room,1,1,169,0,,,,f,1
9357286,42829,512,42317,Australia,Private room,1,1,205,0,,,,f,1
15058895,42829,1256,41573,Australia,Entire home/apt,2,2,300,1,10,10,10,f,1
3786673,42829,1500,41329,Australia,Entire home/apt,2.5,3,300,2,10,10,10,t,1
10634807,42829,473,42356,Australia,Private room,1,1,120,0,,,,f,1
12897199,42829,333,42496,Australia,Entire home/apt,1,1,80,3,9,9,10,f,1
16433626,42829,106,42723,Australia,Private room,1.5,1,150,1,8,10,6,f,1
12370397,42829,372,42457,Australia,Entire home/apt,2,2,349,0,,,,f,1
2474440,42829,1179,41650,Australia,Entire home/apt,1,1,187,4,8,10,10,f,1
14860736,42829,696,42133,Australia,Entire home/apt,1,2,155,0,,,,f,1
13287786,42829,1136,41693,Australia,Entire home/apt,2.5,3,399,0,,,,f,1
5109126,42829,1051,41778,Australia,Entire home/apt,2,4,750,0,,,,f,1
14327850,42829,486,42343,Australia,Entire home/apt,2,4,700,2,10,10,10,t,1
15114510,42829,1797,41032,Australia,Private room,1,1,60,17,9,10,10,f,1
4768694,42829,2492,40337,Australia,Entire home/apt,1,1,244,1,10,10,10,f,1
8959354,42829,796,42033,Australia,Private room,1,1,135,0,,,,f,1
9945084,42829,1778,41051,Australia,Entire home/apt,2,2,399,1,8,10,8,f,1
9741063,42829,490,42339,Australia,Entire home/apt,1,1,349,0,,,,f,1
15318915,42829,184,42645,Australia,Private room,1,1,70,1,10,10,8,f,1
3981172,42829,1364,41465,Australia,Entire home/apt,4,5,935,0,,,,f,1
16039776,42829,472,42357,Australia,Entire home/apt,1,2,200,1,10,10,10,t,1
3522081,42829,1540,41289,Australia,Entire home/apt,1,1,175,10,9,10,9,f,1
4832701,42829,841,41988,Australia,Private room,1,1,100,1,10,10,6,f,1
409800,42829,2317,40512,Australia,Entire home/apt,1,1,99,1,6,10,8,f,1
8371393,42829,814,42015,Australia,Entire home/apt,1,1,95,0,,,,f,1
15973461,42829,739,42090,Australia,Private room,1,1,58,2,10,10,10,f,1
8895488,42829,702,42127,Australia,Private room,1,1,64,8,10,9,10,f,1
17317668,42829,1730,41099,Australia,Private room,1,1,79,3,9,10,10,f,1
16301835,42829,1172,41657,Australia,Private room,1,1,91,13,9,10,10,f,1
9978885,42829,1777,41052,Australia,Entire home/apt,1,1,271,1,8,4,2,t,1
6666912,42829,671,42158,Australia,Entire home/apt,1,1,78,1,10,10,10,f,1
12230539,42829,474,42355,Australia,Entire home/apt,1,0,95,3,10,10,10,f,1
16693681,42829,85,42744,Australia,Entire home/apt,1,1,200,0,,,,f,1
2662127,42829,1103,41726,Australia,Entire home/apt,1,1,120,0,,,,f,1
16759060,42829,738,42091,Australia,Private room,1,1,95,0,,,,f,1
15775938,42829,998,41831,Australia,Private room,1,1,64,0,,,,f,1
6146815,42829,1267,41562,Australia,Private room,1,1,53,0,,,,f,1
3639647,42829,995,41834,Australia,Private room,1,1,60,16,10,10,10,f,1
6011829,42829,721,42108,Australia,Private room,3,1,91,0,,,,f,1
16235349,42829,131,42698,Australia,Entire home/apt,1,1,99,1,10,10,10,t,1
5622099,42829,956,41873,Australia,Private room,1.5,1,95,43,10,10,10,f,1
11778036,42829,1696,41133,Australia,Entire home/apt,2,3,6000,0,,,,f,1
15119908,42829,1076,41753,Australia,Entire home/apt,2,3,300,0,,,,t,1
17722329,42829,255,42574,Australia,Private room,1,1,63,5,9,9,9,f,1
13153710,42829,896,41933,Australia,Entire home/apt,2,3,650,5,9,10,9,f,1
16430386,42829,1364,41465,Australia,Entire home/apt,1,2,208,2,8,10,10,f,1
16299308,42829,846,41983,Australia,Entire home/apt,1,2,200,5,10,10,10,f,1
2629351,42829,1518,41311,Australia,Entire home/apt,3,2,225,1,4,10,10,f,1
4568165,42829,1270,41559,Australia,Entire home/apt,2.5,3,349,3,10,10,10,f,1
7582765,42829,680,42149,Australia,Entire home/apt,1,3,318,6,9,10,9,f,1
5551092,42829,1043,41786,Australia,Entire home/apt,4,6,2000,1,10,10,10,f,1
2601973,42829,1266,41563,Australia,Entire home/apt,2.5,3,451,0,,,,t,1
16102369,42829,1777,41052,Australia,Entire home/apt,1,1,191,0,,,,f,1
6009764,42829,724,42105,Australia,Private room,2,1,50,0,,,,f,1
15972167,42829,1518,41311,Australia,Entire home/apt,1,2,180,2,8,10,9,f,1
11515482,42829,1500,41329,Australia,Entire home/apt,1,1,200,1,10,10,10,f,1
14594467,42829,765,42064,Australia,Entire home/apt,1,0,148,5,9,10,10,f,1
16560532,42829,686,42143,Australia,Private room,1,2,68,6,10,9,10,f,1
15118688,42829,197,42632,Australia,Private room,1,1,101,27,10,10,10,t,1
4632865,42829,1156,41673,Australia,Entire home/apt,2.5,3,780,0,,,,f,1
17019153,42829,659,42170,Australia,Entire home/apt,1,2,150,0,,,,f,1
12366051,42829,358,42471,Australia,Entire home/apt,2,3,750,0,,,,f,1
4042961,42829,956,41873,Australia,Private room,1,1,600,3,10,10,8,f,1
14256153,42829,397,42432,Australia,Entire home/apt,1,2,148,6,10,10,9,f,1
16168934,42829,1355,41474,Australia,Entire home/apt,1,1,120,4,10,9,8,f,1
4731891,42829,2282,40547,Australia,Entire home/apt,2.5,4,290,24,10,10,10,f,1
9222068,42829,874,41955,Australia,Private room,1,1,88,3,10,10,10,f,1
9739931,42829,787,42042,Australia,Private room,1,1,175,4,10,10,10,f,1
7321501,42829,631,42198,Australia,Entire home/apt,2,2,180,14,7,10,9,f,1
8511011,42829,1115,41714,Australia,Private room,1,1,75,0,,,,f,1
9613456,42829,1230,41599,Australia,Private room,1,1,60,2,8,9,9,f,1
9351314,42829,513,42316,Australia,Entire home/apt,1,2,200,0,,,,t,1
6926442,42829,881,41948,Australia,Entire home/apt,1.5,2,349,20,9,10,9,f,1
12234852,42829,1723,41106,Australia,Entire home/apt,1,1,194,1,6,10,6,f,1
2731895,42829,1518,41311,Australia,Entire home/apt,3,4,900,0,,,,f,1
8957705,42829,534,42295,Australia,Entire home/apt,1,2,349,4,9,10,9,f,1
16232109,42829,121,42708,Australia,Private room,1,1,127,7,10,10,9,f,1
16560904,42829,1995,40834,Australia,Entire home/apt,2,3,285,10,10,10,9,t,1
6926972,42829,653,42176,Australia,Entire home/apt,3,4,451,0,,,,f,1
14223460,42829,1199,41630,Australia,Private room,1,1,89,1,10,10,10,f,1
13349341,42829,680,42149,Australia,Private room,1,1,78,1,10,10,10,f,1
16559248,42829,985,41844,Australia,Entire home/apt,1,1,125,0,,,,f,1
17673315,42829,2122,40707,Australia,Entire home/apt,1,2,150,0,,,,t,1
9219159,42829,1583,41246,Australia,Entire home/apt,1,1,250,0,,,,f,1
16101820,42829,132,42697,Australia,Entire home/apt,2,3,399,1,10,10,10,t,1
9546328,42829,1729,41100,Australia,Entire home/apt,1,2,180,1,6,10,6,f,1
14920247,42829,1051,41778,Australia,Entire home/apt,1,1,166,1,10,10,10,f,1
16427490,42829,958,41871,Australia,Entire home/apt,1,1,120,7,10,9,10,f,1
13740486,42829,555,42274,Australia,Entire home/apt,1,2,230,24,10,10,10,f,1
1022780,42829,1470,41359,Australia,Entire home/apt,1,2,250,0,,,,f,1
13020636,42829,1430,41399,Australia,Private room,1,1,75,9,10,10,10,f,1
16104117,42829,131,42698,Australia,Entire home/apt,4,5,600,0,,,,f,1
15904083,42829,512,42317,Australia,Entire home/apt,1,1,160,0,,,,f,1
14131567,42829,1436,41393,Australia,Entire home/apt,2.5,3,349,1,10,10,8,f,1
3647398,42829,995,41834,Australia,Entire home/apt,1,2,200,5,10,10,10,f,1
4730376,42829,1364,41465,Australia,Entire home/apt,3,4,950,8,8,9,9,f,1
4959002,42829,1220,41609,Australia,Entire home/apt,2.5,2,201,2,10,10,10,f,1
17017618,42829,926,41903,Australia,Private room,1,1,70,2,10,9,10,f,1
15706890,42829,2134,40695,Australia,Entire home/apt,1,2,150,1,,,,f,1
7842502,42829,601,42228,Australia,Entire home/apt,1.5,2,260,64,10,10,10,f,1
8170174,42829,859,41970,Australia,Entire home/apt,1,1,138,23,10,9,9,t,1
5024426,42829,814,42015,Australia,Entire home/apt,1,2,399,13,10,10,10,f,1
17999390,42829,783,42046,Australia,Private room,1,1,91,0,,,,t,1
6596071,42829,731,42098,Australia,Entire home/apt,1,0,150,0,,,,f,1
12298430,42829,646,42183,Australia,Entire home/apt,1,2,355,0,,,,f,1
10252660,42829,1777,41052,Australia,Entire home/apt,2,2,373,0,,,,f,1
14787954,42829,294,42535,Australia,Entire home/apt,1,0,99,6,10,10,9,t,1
4531335,42829,1541,41288,Australia,Entire home/apt,1.5,2,296,6,10,10,10,f,1
1811556,42829,1280,41549,Australia,Entire home/apt,2,4,551,2,9,10,8,f,1
435912,42829,2402,40427,Australia,Entire home/apt,1,1,150,58,9,10,9,f,1
10167054,42829,2050,40779,Australia,Entire home/apt,2,2,191,1,10,10,10,f,1
10658506,42829,705,42124,Australia,Private room,1,1,80,0,,,,f,1
9478810,42829,573,42256,Australia,Entire home/apt,3,3,1500,0,,,,f,1
17408667,42829,671,42158,Australia,Entire home/apt,1,2,230,0,,,,f,1
13215015,42829,313,42516,Australia,Private room,1,1,80,0,,,,f,1
14656800,42829,360,42469,Australia,Entire home/apt,4.5,4,1401,0,,,,f,1
14427389,42829,2535,40294,Australia,Entire home/apt,1,2,255,1,10,10,10,f,1
9479391,42829,783,42046,Australia,Entire home/apt,1,1,150,3,8,8,8,f,1
15901068,42829,587,42242,Australia,Private room,1,1,75,9,9,10,9,f,1
9019724,42829,874,41955,Australia,Entire home/apt,1.5,2,145,20,10,10,10,f,1
5513521,42829,1383,41446,Australia,Entire home/apt,3,3,875,2,10,10,9,f,1
14845303,42829,1426,41403,Australia,Entire home/apt,1,1,169,1,6,8,8,f,1
14393542,42829,1083,41746,Australia,Entire home/apt,1,2,131,4,9,10,10,f,1
9282390,42829,517,42312,Australia,Entire home/apt,2,2,430,2,10,10,10,f,1
15803218,42829,652,42177,Australia,Entire home/apt,2,3,250,4,9,10,9,f,1
3580737,42829,1252,41577,Australia,Private room,1,1,50,1,10,10,10,f,1
14326923,42829,1696,41133,Australia,Entire home/apt,6,6,1750,0,,,,f,1
3054512,42829,1290,41539,Australia,Entire home/apt,2,2,250,5,10,10,10,f,1
2333579,42829,1725,41104,Australia,Private room,2,1,54,10,8,10,9,f,1
14523108,42829,974,41855,Australia,Private room,1,1,116,14,10,10,10,t,1
16818294,42829,778,42051,Australia,Private room,1,1,60,0,,,,f,1
9957392,42829,1100,41729,Australia,Entire home/apt,2,1,175,1,10,10,10,f,1
16392258,42829,1441,41388,Australia,Entire home/apt,2,2,126,19,9,10,9,f,1
5742634,42829,2672,40157,Australia,Entire home/apt,1,3,225,2,9,10,9,f,1
3022851,42829,1104,41725,Australia,Private room,1,1,80,0,,,,f,1
10788811,42829,1393,41436,Australia,Private room,1,1,59,30,9,10,10,f,1
9302002,42829,1518,41311,Australia,Entire home/apt,2,2,219,3,9,8,9,f,1
7445137,42829,624,42205,Australia,Entire home/apt,1,1,130,14,10,10,9,f,1
8035930,42829,1792,41037,Australia,Entire home/apt,1,1,141,15,10,10,10,f,1
5807666,42829,738,42091,Australia,Entire home/apt,2,2,300,1,10,10,10,f,1
1546866,42829,1325,41504,Australia,Entire home/apt,1,2,349,2,10,10,10,f,1
17897740,42829,495,42334,Australia,Entire home/apt,1,2,219,0,,,,t,1
16914573,42829,220,42609,Australia,Private room,1,1,100,0,,,,f,1
17995896,42829,4,42825,Australia,Private room,1,1,110,0,,,,t,1
11706145,42829,489,42340,Australia,Private room,1,1,60,1,4,8,8,f,1
16358450,42829,112,42717,Australia,Private room,1,1,60,3,10,10,10,f,1
11212782,42829,418,42411,Australia,Private room,1,1,75,0,,,,f,1
17798846,42829,109,42720,Australia,Entire home/apt,3.5,3,451,0,,,,t,1
4711731,42829,965,41864,Australia,Entire home/apt,1,1,141,119,10,10,9,f,1
4823517,42829,1814,41015,Australia,Entire home/apt,1,1,250,0,,,,f,1
9017809,42829,602,42227,Australia,Entire home/apt,4,5,1700,1,10,10,10,f,1
8427876,42829,791,42038,Australia,Entire home/apt,1,1,89,1,10,10,10,f,1
7181790,42829,1406,41423,Australia,Entire home/apt,1,1,116,1,10,10,10,f,1
4298067,42829,1624,41205,Australia,Entire home/apt,2,3,402,109,9,10,9,t,1
5281017,42829,951,41878,Australia,Private room,1,1,70,15,9,10,9,f,1
17799117,42829,378,42451,Australia,Entire home/apt,1,1,150,1,10,10,10,f,1
15636337,42829,163,42666,Australia,Entire home/apt,1,0,109,11,9,10,9,t,1
6066662,42829,1182,41647,Australia,Entire home/apt,1,2,451,9,10,10,9,f,1
13537705,42829,330,42499,Australia,Private room,1,1,50,24,9,10,9,f,1
16617787,42829,730,42099,Australia,Private room,1,1,70,0,,,,f,1
15044639,42829,1426,41403,Australia,Entire home/apt,2,3,650,1,10,10,10,f,1
11243451,42829,1401,41428,Australia,Entire home/apt,1,3,300,0,,,,f,1
16617402,42829,636,42193,Australia,Entire home/apt,3.5,4,1165,0,,,,t,1
13210561,42829,313,42516,Australia,Entire home/apt,2,1,230,11,10,10,10,t,1
16159555,42829,1364,41465,Australia,Entire home/apt,4,3,483,0,,,,f,1
14062388,42829,264,42565,Australia,Entire home/apt,1,3,300,0,,,,t,1
9081512,42829,584,42245,Australia,Entire home/apt,3,4,1000,4,10,10,9,f,1
5606560,42829,757,42072,Australia,Entire home/apt,1,1,120,5,9,9,9,f,1
5280761,42829,788,42041,Australia,Private room,1,1,160,0,,,,f,1
9276019,42829,1283,41546,Australia,Private room,1,1,55,34,10,10,10,t,1
15894914,42829,1364,41465,Australia,Entire home/apt,3,4,520,0,,,,f,1
4623703,42829,867,41962,Australia,Entire home/apt,1,1,130,3,9,9,9,f,1
1281339,42829,1399,41430,Australia,Entire home/apt,1,1,120,11,10,10,10,f,1
2000929,42829,1223,41606,Australia,Entire home/apt,1,3,325,99,9,10,9,f,1
9537447,42829,1632,41197,Australia,Entire home/apt,2,2,183,1,10,10,10,f,1
5539711,42829,1498,41331,Australia,Entire home/apt,1,1,142,6,9,10,10,f,1
9865086,42829,1265,41564,Australia,Entire home/apt,1,2,285,1,10,10,10,f,1
9669563,42829,922,41907,Australia,Entire home/apt,1,2,160,0,,,,f,1
1280717,42829,2535,40294,Australia,Entire home/apt,2,2,300,12,10,10,9,f,1
10259117,42829,1247,41582,Australia,Entire home/apt,1,1,120,3,9,7,5,f,1
1869962,42829,1317,41512,Australia,Entire home/apt,4,5,1200,0,,,,f,1
7309436,42829,1585,41244,Australia,Entire home/apt,2,3,399,0,,,,f,1
13418731,42829,1881,40948,Australia,Entire home/apt,1.5,2,200,2,9,9,9,f,1
17449168,42829,830,41999,Australia,Entire home/apt,3,5,1249,0,,,,f,1
13468795,42829,297,42532,Australia,Private room,1.5,1,100,4,10,10,10,f,1
15959102,42829,1049,41780,Australia,Entire home/apt,1,3,551,0,,,,t,1
10256817,42829,780,42049,Australia,Entire home/apt,1,2,201,7,10,10,10,f,1
426398,42829,1828,41001,Australia,Entire home/apt,1,0,105,83,9,10,9,f,1
16356680,42829,947,41882,Australia,Entire home/apt,1,2,115,6,9,8,8,f,1
3768209,42829,1284,41545,Australia,Entire home/apt,1,1,100,3,6,9,8,f,1
9535005,42829,502,42327,Australia,Entire home/apt,2,3,281,0,,,,f,1
9928069,42829,860,41969,Australia,Private room,2,1,90,1,10,10,10,f,1
11375756,42829,409,42420,Australia,Private room,1,1,75,9,9,10,10,f,1
3243725,42829,1763,41066,Australia,Private room,2,1,94,44,9,10,9,f,1
11513739,42829,402,42427,Australia,Entire home/apt,1,2,400,0,,,,f,1
15875867,42829,147,42682,Australia,Entire home/apt,1,2,220,1,,,,t,1
2128508,42829,1194,41635,Australia,Entire home/apt,2,4,554,3,10,10,10,f,1
1669469,42829,1311,41518,Australia,Entire home/apt,1,2,400,3,9,9,9,f,1
7203331,42829,980,41849,Australia,Private room,1,1,66,1,8,10,8,t,1
6518475,42829,965,41864,Australia,Entire home/apt,3.5,5,600,6,10,10,10,f,1
16545478,42829,144,42685,Australia,Entire home/apt,2,3,800,1,10,,,f,1
11105926,42829,423,42406,Australia,Entire home/apt,1,1,320,30,10,10,10,f,1
15722011,42829,1385,41444,Australia,Private room,1,1,149,0,,,,f,1
16834961,42829,76,42753,Australia,Private room,2,1,69,0,,,,t,1
5666218,42829,751,42078,Australia,Entire home/apt,1,1,75,9,9,10,10,f,1
15103381,42829,42829,,Australia,Private room,1,1,79,2,,,,f,1
14839874,42829,587,42242,Australia,Entire home/apt,2,2,201,2,10,10,10,f,1
9714807,42828,491,42337,Australia,Entire home/apt,1,2,170,1,10,10,10,f,1
6615005,42828,819,42009,Australia,Private room,1,1,80,0,,,,f,1
4810700,42828,1379,41449,Australia,Private room,1,1,149,1,8,10,10,f,1
1927075,42828,1744,41084,Australia,Entire home/apt,1.5,2,380,10,10,10,10,f,1
9594640,42828,632,42196,Australia,Entire home/apt,1,1,229,7,10,9,10,f,1
16148167,42828,587,42241,Australia,Entire home/apt,1,1,250,0,,,,f,1
16147418,42828,1322,41506,Australia,Entire home/apt,2,3,250,3,10,9,10,f,1
16277111,42828,1293,41535,Australia,Entire home/apt,1,1,185,2,10,10,10,f,1
14389530,42828,240,42588,Australia,Entire home/apt,2,2,250,2,10,10,10,f,1
16410243,42828,593,42235,Australia,Entire home/apt,1,1,100,0,,,,f,1
4679084,42828,1572,41256,Australia,Entire home/apt,1,3,400,9,9,10,9,f,1
4810097,42828,843,41985,Australia,Entire home/apt,1,2,201,27,9,10,10,t,1
26174,42828,2541,40287,Australia,Private room,1,1,69,23,10,10,9,t,1
3760508,42828,1096,41732,Australia,Private room,1.5,1,100,0,,,,f,1
13590634,42828,1083,41745,Australia,Entire home/apt,1,2,149,0,,,,f,1
12410855,42828,2084,40744,Australia,Entire home/apt,2,3,454,28,10,10,10,f,1
12476395,42828,1605,41223,Australia,Entire home/apt,1,1,180,0,,,,f,1
1990277,42828,1666,41162,Australia,Entire home/apt,1.5,2,237,6,8,9,8,f,1
